Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
1,Light,4/13/24,7:34:28 PM,100,302.914,NaN,17.145,NaN,,27.662,NaN
1,Light,4/13/24,7:34:34 PM,50,294.797,NaN,17.397,NaN,,27.669,NaN
1,Light,4/13/24,7:34:41 PM,0,282.498,NaN,17.786,NaN,,27.724,NaN
1,Light,4/13/24,7:34:48 PM,-50,270.399,NaN,18.209,NaN,,27.697,NaN
1,Light,4/13/24,7:34:54 PM,-100,258.702,NaN,18.64,NaN,,27.674,NaN
1,Light,4/13/24,7:35:01 PM,-150,244.592,NaN,19.19,NaN,,27.658,NaN
1,Light,4/13/24,7:35:08 PM,-200,233.364,NaN,19.653,NaN,,27.657,NaN
1,Light,4/13/24,7:35:15 PM,-250,223.594,NaN,20.065,NaN,,27.711,NaN
1,Light,4/13/24,7:35:22 PM,-300,216.533,NaN,20.388,NaN,,27.703,NaN
1,Light,4/13/24,7:35:29 PM,-350,210.82,NaN,20.665,NaN,,27.67,NaN
1,Light,4/13/24,7:35:35 PM,-400,209.155,NaN,20.745,NaN,,27.67,NaN
1,Light,4/13/24,7:35:42 PM,-450,208.848,NaN,20.763,NaN,,27.657,NaN
1,Light,4/13/24,7:35:49 PM,-500,208.302,NaN,20.788,NaN,,27.663,NaN
1,Light,4/13/24,7:35:56 PM,-550,207.839,NaN,20.808,NaN,,27.673,NaN
1,Light,4/13/24,7:36:03 PM,-600,208.102,NaN,20.794,NaN,,27.678,NaN
1,Light,4/13/24,7:36:10 PM,-650,207.765,NaN,20.806,NaN,,27.696,NaN
1,Light,4/13/24,7:36:17 PM,-700,207.813,NaN,20.81,NaN,,27.67,NaN
1,Light,4/13/24,7:36:24 PM,-750,208.152,NaN,20.796,NaN,,27.66,NaN
1,Light,4/13/24,7:36:31 PM,-800,208.362,NaN,20.787,NaN,,27.655,NaN
1,Light,4/13/24,7:36:38 PM,-850,208.008,NaN,20.803,NaN,,27.66,NaN
1,Light,4/13/24,7:36:45 PM,-900,208.1,NaN,20.799,NaN,,27.658,NaN
1,Light,4/13/24,7:36:52 PM,-950,207.935,NaN,20.807,NaN,,27.658,NaN
1,Light,4/13/24,7:36:59 PM,-1000,207.565,NaN,20.827,NaN,,27.65,NaN
1,Light,4/13/24,7:37:06 PM,-1050,208.028,NaN,20.802,NaN,,27.66,NaN
1,Light,4/13/24,7:37:13 PM,-1100,207.962,NaN,20.804,NaN,,27.665,NaN
1,Light,4/13/24,7:37:20 PM,-1150,208.307,NaN,20.788,NaN,,27.662,NaN
1,Light,4/13/24,7:37:27 PM,-1200,207.803,NaN,20.81,NaN,,27.672,NaN
1,Light,4/13/24,7:37:34 PM,-1250,208.23,NaN,20.789,NaN,,27.673,NaN
1,Light,4/13/24,7:37:41 PM,-1300,207.851,NaN,20.804,NaN,,27.687,NaN
1,Light,4/13/24,7:37:48 PM,-1350,207.741,NaN,20.815,NaN,,27.664,NaN
1,Light,4/13/24,7:37:55 PM,-1400,208.178,NaN,20.794,NaN,,27.663,NaN
1,Light,4/13/24,7:38:02 PM,-1450,207.745,NaN,20.816,NaN,,27.659,NaN
2,Light,4/13/24,7:38:28 PM,100,280.353,NaN,17.871,NaN,,27.668,NaN
2,Light,4/13/24,7:38:35 PM,50,276.228,NaN,18.014,NaN,,27.659,NaN
2,Light,4/13/24,7:38:41 PM,0,265.58,NaN,18.388,NaN,,27.669,NaN
2,Light,4/13/24,7:38:48 PM,-50,253.377,NaN,18.842,NaN,,27.673,NaN
2,Light,4/13/24,7:38:55 PM,-100,240.174,NaN,19.364,NaN,,27.679,NaN
2,Light,4/13/24,7:39:02 PM,-150,228.659,NaN,19.849,NaN,,27.682,NaN
2,Light,4/13/24,7:39:09 PM,-200,218.833,NaN,20.277,NaN,,27.724,NaN
2,Light,4/13/24,7:39:16 PM,-250,213.431,NaN,20.541,NaN,,27.67,NaN
2,Light,4/13/24,7:39:23 PM,-300,209.593,NaN,20.708,NaN,,27.735,NaN
2,Light,4/13/24,7:39:30 PM,-350,208.711,NaN,20.764,NaN,,27.68,NaN
2,Light,4/13/24,7:39:37 PM,-400,208.225,NaN,20.791,NaN,,27.666,NaN
2,Light,4/13/24,7:39:44 PM,-450,207.936,NaN,20.806,NaN,,27.662,NaN
2,Light,4/13/24,7:39:51 PM,-500,207.967,NaN,20.803,NaN,,27.668,NaN
2,Light,4/13/24,7:39:58 PM,-550,208.185,NaN,20.79,NaN,,27.678,NaN
2,Light,4/13/24,7:40:05 PM,-600,207.402,NaN,20.832,NaN,,27.662,NaN
2,Light,4/13/24,7:40:12 PM,-650,207.892,NaN,20.802,NaN,,27.687,NaN
2,Light,4/13/24,7:40:19 PM,-700,207.508,NaN,20.819,NaN,,27.694,NaN
2,Light,4/13/24,7:40:26 PM,-750,207.681,NaN,20.814,NaN,,27.68,NaN
2,Light,4/13/24,7:40:33 PM,-800,207.697,NaN,20.811,NaN,,27.689,NaN
2,Light,4/13/24,7:40:40 PM,-850,207.366,NaN,20.832,NaN,,27.669,NaN
2,Light,4/13/24,7:40:47 PM,-900,207.792,NaN,20.813,NaN,,27.662,NaN
2,Light,4/13/24,7:40:53 PM,-950,208.081,NaN,20.796,NaN,,27.674,NaN
2,Light,4/13/24,7:41:00 PM,-1000,207.475,NaN,20.826,NaN,,27.672,NaN
2,Light,4/13/24,7:41:06 PM,-1050,207.818,NaN,20.811,NaN,,27.665,NaN
2,Light,4/13/24,7:41:13 PM,-1100,207.982,NaN,20.804,NaN,,27.661,NaN
2,Light,4/13/24,7:41:19 PM,-1150,207.859,NaN,20.808,NaN,,27.669,NaN
2,Light,4/13/24,7:41:26 PM,-1200,208.029,NaN,20.801,NaN,,27.664,NaN
2,Light,4/13/24,7:41:32 PM,-1250,207.422,NaN,20.831,NaN,,27.662,NaN
2,Light,4/13/24,7:41:39 PM,-1300,207.951,NaN,20.807,NaN,,27.655,NaN
2,Light,4/13/24,7:41:46 PM,-1350,207.186,NaN,20.844,NaN,,27.656,NaN
2,Light,4/13/24,7:41:53 PM,-1400,207.803,NaN,20.811,NaN,,27.668,NaN
2,Light,4/13/24,7:41:59 PM,-1450,207.778,NaN,20.81,NaN,,27.677,NaN
3,Light,4/13/24,7:45:54 PM,100,275.584,NaN,18.039,NaN,,27.647,NaN
3,Light,4/13/24,7:46:01 PM,50,271.812,NaN,18.169,NaN,,27.654,NaN
3,Light,4/13/24,7:46:07 PM,0,260.208,NaN,18.589,NaN,,27.652,NaN
3,Light,4/13/24,7:46:14 PM,-50,246.941,NaN,19.095,NaN,,27.664,NaN
3,Light,4/13/24,7:46:20 PM,-100,234.681,NaN,19.594,NaN,,27.671,NaN
3,Light,4/13/24,7:46:27 PM,-150,224.133,NaN,20.054,NaN,,27.657,NaN
3,Light,4/13/24,7:46:33 PM,-200,216.236,NaN,20.412,NaN,,27.661,NaN
3,Light,4/13/24,7:46:40 PM,-250,211.253,NaN,20.647,NaN,,27.659,NaN
3,Light,4/13/24,7:46:47 PM,-300,209.096,NaN,20.752,NaN,,27.653,NaN
3,Light,4/13/24,7:46:54 PM,-350,208.625,NaN,20.777,NaN,,27.644,NaN
3,Light,4/13/24,7:47:01 PM,-400,208.137,NaN,20.795,NaN,,27.667,NaN
3,Light,4/13/24,7:47:08 PM,-450,207.961,NaN,20.806,NaN,,27.657,NaN
3,Light,4/13/24,7:47:15 PM,-500,207.941,NaN,20.806,NaN,,27.661,NaN
3,Light,4/13/24,7:47:22 PM,-550,208.075,NaN,20.8,NaN,,27.659,NaN
3,Light,4/13/24,7:47:28 PM,-600,208.105,NaN,20.8,NaN,,27.653,NaN
3,Light,4/13/24,7:47:35 PM,-650,207.798,NaN,20.81,NaN,,27.673,NaN
3,Light,4/13/24,7:47:41 PM,-700,207.581,NaN,20.812,NaN,,27.708,NaN
3,Light,4/13/24,7:47:48 PM,-750,207.742,NaN,20.812,NaN,,27.676,NaN
3,Light,4/13/24,7:47:55 PM,-800,207.645,NaN,20.815,NaN,,27.683,NaN
3,Light,4/13/24,7:48:02 PM,-850,208.198,NaN,20.793,NaN,,27.663,NaN
3,Light,4/13/24,7:48:08 PM,-900,208.032,NaN,20.804,NaN,,27.651,NaN
3,Light,4/13/24,7:48:15 PM,-950,208.393,NaN,20.786,NaN,,27.653,NaN
3,Light,4/13/24,7:48:22 PM,-1000,207.653,NaN,20.82,NaN,,27.661,NaN
3,Light,4/13/24,7:48:29 PM,-1050,207.713,NaN,20.82,NaN,,27.649,NaN
3,Light,4/13/24,7:48:36 PM,-1100,207.659,NaN,20.818,NaN,,27.668,NaN
3,Light,4/13/24,7:48:43 PM,-1150,207.788,NaN,20.811,NaN,,27.671,NaN
3,Light,4/13/24,7:48:49 PM,-1200,208.271,NaN,20.788,NaN,,27.669,NaN
3,Light,4/13/24,7:48:56 PM,-1250,207.637,NaN,20.823,NaN,,27.652,NaN
3,Light,4/13/24,7:49:03 PM,-1300,207.551,NaN,20.823,NaN,,27.669,NaN
3,Light,4/13/24,7:49:10 PM,-1350,207.75,NaN,20.816,NaN,,27.658,NaN
3,Light,4/13/24,7:49:17 PM,-1400,208.14,NaN,20.799,NaN,,27.65,NaN
3,Light,4/13/24,7:49:24 PM,-1450,207.898,NaN,20.811,NaN,,27.649,NaN
1,High_Light,4/13/24,8:07:26 PM,100,425.462,NaN,14.145,NaN,,27.637,NaN
1,High_Light,4/13/24,8:07:33 PM,50,416.957,NaN,14.314,NaN,,27.64,NaN
1,High_Light,4/13/24,8:07:40 PM,0,397.521,NaN,14.717,NaN,,27.653,NaN
1,High_Light,4/13/24,8:07:47 PM,-50,368.799,NaN,15.36,NaN,,27.688,NaN
1,High_Light,4/13/24,8:07:53 PM,-100,344.961,NaN,15.958,NaN,,27.662,NaN
1,High_Light,4/13/24,8:08:00 PM,-150,322.99,NaN,16.553,NaN,,27.664,NaN
1,High_Light,4/13/24,8:08:06 PM,-200,299.959,NaN,17.241,NaN,,27.641,NaN
1,High_Light,4/13/24,8:08:13 PM,-250,275.623,NaN,18.031,NaN,,27.676,NaN
1,High_Light,4/13/24,8:08:20 PM,-300,245.665,NaN,19.136,NaN,,27.705,NaN
1,High_Light,4/13/24,8:08:26 PM,-350,230.151,NaN,19.788,NaN,,27.667,NaN
1,High_Light,4/13/24,8:08:33 PM,-400,222.018,NaN,20.146,NaN,,27.668,NaN
1,High_Light,4/13/24,8:08:40 PM,-450,216.877,NaN,20.367,NaN,,27.724,NaN
1,High_Light,4/13/24,8:08:47 PM,-500,212.636,NaN,20.581,NaN,,27.66,NaN
1,High_Light,4/13/24,8:08:53 PM,-550,210.346,NaN,20.675,NaN,,27.722,NaN
1,High_Light,4/13/24,8:09:00 PM,-600,209.768,NaN,20.702,NaN,,27.725,NaN
1,High_Light,4/13/24,8:09:07 PM,-650,209.717,NaN,20.713,NaN,,27.69,NaN
1,High_Light,4/13/24,8:09:13 PM,-700,209.573,NaN,20.718,NaN,,27.698,NaN
1,High_Light,4/13/24,8:09:20 PM,-750,209.332,NaN,20.723,NaN,,27.725,NaN
1,High_Light,4/13/24,8:09:26 PM,-800,208.871,NaN,20.735,NaN,,27.767,NaN
1,High_Light,4/13/24,8:09:33 PM,-850,209.163,NaN,20.728,NaN,,27.738,NaN
1,High_Light,4/13/24,8:09:40 PM,-900,208.904,NaN,20.75,NaN,,27.699,NaN
1,High_Light,4/13/24,8:09:47 PM,-950,208.968,NaN,20.744,NaN,,27.711,NaN
1,High_Light,4/13/24,8:09:54 PM,-1000,209.404,NaN,20.732,NaN,,27.674,NaN
1,High_Light,4/13/24,8:10:01 PM,-1050,208.763,NaN,20.75,NaN,,27.727,NaN
1,High_Light,4/13/24,8:10:08 PM,-1100,208.313,NaN,20.762,NaN,,27.767,NaN
1,High_Light,4/13/24,8:10:14 PM,-1150,208.245,NaN,20.747,NaN,,27.842,NaN
1,High_Light,4/13/24,8:10:21 PM,-1200,208.492,NaN,20.757,NaN,,27.752,NaN
1,High_Light,4/13/24,8:10:27 PM,-1250,208.779,NaN,20.738,NaN,,27.773,NaN
1,High_Light,4/13/24,8:10:34 PM,-1300,208.711,NaN,20.752,NaN,,27.729,NaN
1,High_Light,4/13/24,8:10:41 PM,-1350,208.469,NaN,20.763,NaN,,27.732,NaN
1,High_Light,4/13/24,8:10:48 PM,-1400,209.447,NaN,20.726,NaN,,27.69,NaN
1,High_Light,4/13/24,8:10:55 PM,-1450,209.037,NaN,20.748,NaN,,27.681,NaN
2,High_Light,4/13/24,8:11:12 PM,100,431.98,NaN,14.009,NaN,,27.683,NaN
2,High_Light,4/13/24,8:11:19 PM,50,426.615,NaN,14.116,NaN,,27.669,NaN
2,High_Light,4/13/24,8:11:26 PM,0,404.353,NaN,14.566,NaN,,27.68,NaN
2,High_Light,4/13/24,8:11:33 PM,-50,379.58,NaN,15.11,NaN,,27.68,NaN
2,High_Light,4/13/24,8:11:40 PM,-100,355.131,NaN,15.702,NaN,,27.647,NaN
2,High_Light,4/13/24,8:11:47 PM,-150,327.144,NaN,16.438,NaN,,27.657,NaN
2,High_Light,4/13/24,8:11:54 PM,-200,304.18,NaN,17.102,NaN,,27.681,NaN
2,High_Light,4/13/24,8:12:01 PM,-250,276.233,NaN,18.001,NaN,,27.715,NaN
2,High_Light,4/13/24,8:12:08 PM,-300,244.26,NaN,19.183,NaN,,27.744,NaN
2,High_Light,4/13/24,8:12:15 PM,-350,226.069,NaN,19.95,NaN,,27.733,NaN
2,High_Light,4/13/24,8:12:22 PM,-400,219.785,NaN,20.242,NaN,,27.689,NaN
2,High_Light,4/13/24,8:12:29 PM,-450,215.884,NaN,20.414,NaN,,27.72,NaN
2,High_Light,4/13/24,8:12:36 PM,-500,212.957,NaN,20.541,NaN,,27.762,NaN
2,High_Light,4/13/24,8:12:43 PM,-550,211.539,NaN,20.599,NaN,,27.8,NaN
2,High_Light,4/13/24,8:12:50 PM,-600,210.666,NaN,20.657,NaN,,27.733,NaN
2,High_Light,4/13/24,8:12:57 PM,-650,210.071,NaN,20.696,NaN,,27.69,NaN
2,High_Light,4/13/24,8:13:04 PM,-700,209.435,NaN,20.72,NaN,,27.717,NaN
2,High_Light,4/13/24,8:13:11 PM,-750,208.679,NaN,20.767,NaN,,27.674,NaN
2,High_Light,4/13/24,8:13:18 PM,-800,209.243,NaN,20.741,NaN,,27.669,NaN
2,High_Light,4/13/24,8:13:25 PM,-850,209.585,NaN,20.724,NaN,,27.671,NaN
2,High_Light,4/13/24,8:13:32 PM,-900,209.43,NaN,20.73,NaN,,27.677,NaN
2,High_Light,4/13/24,8:13:39 PM,-950,209.544,NaN,20.726,NaN,,27.671,NaN
2,High_Light,4/13/24,8:13:46 PM,-1000,209.584,NaN,20.727,NaN,,27.659,NaN
2,High_Light,4/13/24,8:13:53 PM,-1050,209.393,NaN,20.733,NaN,,27.672,NaN
2,High_Light,4/13/24,8:14:00 PM,-1100,209.559,NaN,20.726,NaN,,27.668,NaN
2,High_Light,4/13/24,8:14:07 PM,-1150,209.668,NaN,20.721,NaN,,27.667,NaN
2,High_Light,4/13/24,8:14:14 PM,-1200,209.569,NaN,20.727,NaN,,27.662,NaN
2,High_Light,4/13/24,8:14:21 PM,-1250,208.938,NaN,20.755,NaN,,27.672,NaN
2,High_Light,4/13/24,8:14:28 PM,-1300,209.292,NaN,20.732,NaN,,27.696,NaN
2,High_Light,4/13/24,8:14:35 PM,-1350,209.236,NaN,20.734,NaN,,27.699,NaN
2,High_Light,4/13/24,8:14:42 PM,-1400,209.052,NaN,20.748,NaN,,27.678,NaN
2,High_Light,4/13/24,8:14:49 PM,-1450,208.708,NaN,20.76,NaN,,27.697,NaN
3,High_Light,4/13/24,8:15:06 PM,100,440.648,NaN,13.845,NaN,,27.679,NaN
3,High_Light,4/13/24,8:15:13 PM,50,434.021,NaN,13.97,NaN,,27.682,NaN
3,High_Light,4/13/24,8:15:20 PM,0,417.81,NaN,14.288,NaN,,27.684,NaN
3,High_Light,4/13/24,8:15:26 PM,-50,393.09,NaN,14.804,NaN,,27.698,NaN
3,High_Light,4/13/24,8:15:33 PM,-100,366.648,NaN,15.412,NaN,,27.685,NaN
3,High_Light,4/13/24,8:15:39 PM,-150,327.947,NaN,16.412,NaN,,27.674,NaN
3,High_Light,4/13/24,8:15:45 PM,-200,307.94,NaN,16.983,NaN,,27.704,NaN
3,High_Light,4/13/24,8:15:52 PM,-250,275.583,NaN,18.031,NaN,,27.682,NaN
3,High_Light,4/13/24,8:15:59 PM,-300,244.817,NaN,19.176,NaN,,27.679,NaN
3,High_Light,4/13/24,8:16:05 PM,-350,230.045,NaN,19.789,NaN,,27.682,NaN
3,High_Light,4/13/24,8:16:12 PM,-400,223.463,NaN,20.081,NaN,,27.669,NaN
3,High_Light,4/13/24,8:16:19 PM,-450,215.474,NaN,20.445,NaN,,27.671,NaN
3,High_Light,4/13/24,8:16:25 PM,-500,211.648,NaN,20.624,NaN,,27.676,NaN
3,High_Light,4/13/24,8:16:32 PM,-550,209.892,NaN,20.708,NaN,,27.676,NaN
3,High_Light,4/13/24,8:16:39 PM,-600,209.606,NaN,20.724,NaN,,27.667,NaN
3,High_Light,4/13/24,8:16:45 PM,-650,209.394,NaN,20.731,NaN,,27.68,NaN
3,High_Light,4/13/24,8:16:52 PM,-700,209.15,NaN,20.745,NaN,,27.671,NaN
3,High_Light,4/13/24,8:16:58 PM,-750,209.358,NaN,20.733,NaN,,27.679,NaN
3,High_Light,4/13/24,8:17:05 PM,-800,209.394,NaN,20.72,NaN,,27.725,NaN
3,High_Light,4/13/24,8:17:12 PM,-850,209.154,NaN,20.736,NaN,,27.707,NaN
3,High_Light,4/13/24,8:17:18 PM,-900,209.351,NaN,20.726,NaN,,27.709,NaN
3,High_Light,4/13/24,8:17:25 PM,-950,209.18,NaN,20.735,NaN,,27.706,NaN
3,High_Light,4/13/24,8:17:32 PM,-1000,209.282,NaN,20.732,NaN,,27.698,NaN
3,High_Light,4/13/24,8:17:38 PM,-1050,209.505,NaN,20.723,NaN,,27.691,NaN
3,High_Light,4/13/24,8:17:45 PM,-1100,209.421,NaN,20.728,NaN,,27.687,NaN
3,High_Light,4/13/24,8:17:52 PM,-1150,209.348,NaN,20.733,NaN,,27.681,NaN
3,High_Light,4/13/24,8:17:58 PM,-1200,209.512,NaN,20.729,NaN,,27.665,NaN
3,High_Light,4/13/24,8:18:05 PM,-1250,208.901,NaN,20.757,NaN,,27.671,NaN
3,High_Light,4/13/24,8:18:11 PM,-1300,209.601,NaN,20.722,NaN,,27.676,NaN
3,High_Light,4/13/24,8:18:18 PM,-1350,209.316,NaN,20.736,NaN,,27.675,NaN
3,High_Light,4/13/24,8:18:24 PM,-1400,209.072,NaN,20.748,NaN,,27.674,NaN
3,High_Light,4/13/24,8:18:31 PM,-1450,209.227,NaN,20.742,NaN,,27.668,NaN